set_name,scenario_uid,phase,target,beta,n
BK21_deepseek,BK21_deepseek_02,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_02,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_02,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_02,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_02,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_02,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_02,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_03,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_03,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_03,Outputs,graduate_students_supported,0.0,5
BK21_deepseek,BK21_deepseek_03,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_03,Outputs,postdoc_researchers_supported,0.0,5
BK21_deepseek,BK21_deepseek_03,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_04,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_04,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_04,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_04,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_05,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_05,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_05,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_05,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_06,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_06,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_06,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_08,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_08,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_08,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_08,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_08,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_08,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_08,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_09,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_09,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_09,Outputs,graduate_students_supported,0.0,5
BK21_deepseek,BK21_deepseek_09,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_09,Outputs,postdoc_researchers_supported,0.0,5
BK21_deepseek,BK21_deepseek_09,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_10,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_10,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_10,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_10,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_10,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_10,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_12,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_12,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_12,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_12,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_14,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_14,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_14,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_14,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_14,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_14,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_14,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_14,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_14,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_14,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_15,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_15,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_16,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_16,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_16,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_16,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_16,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_16,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_17,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_17,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_17,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_17,Activities,total_funds_disbursed,0.0,5
BK21_deepseek,BK21_deepseek_17,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_17,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_17,Outputs,graduate_students_supported,0.0,5
BK21_deepseek,BK21_deepseek_17,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_17,Outputs,postdoc_researchers_supported,0.0,5
BK21_deepseek,BK21_deepseek_17,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_17,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_17,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_17,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_17,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_17,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_17,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_17,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_18,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_18,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_18,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_18,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_18,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_18,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_18,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_18,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_18,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_19,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_19,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_19,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_19,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_19,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_19,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_19,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_19,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_19,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_19,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_19,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_19,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_20,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_20,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_20,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_20,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_20,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_20,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_20,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_20,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_20,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_20,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_20,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_20,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_20,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_20,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_22,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_22,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_22,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_22,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_22,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_22,Outputs,graduate_students_supported,0.0,5
BK21_deepseek,BK21_deepseek_22,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_22,Outputs,postdoc_researchers_supported,0.0,5
BK21_deepseek,BK21_deepseek_22,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_22,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_22,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_23,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_23,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_23,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_23,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_24,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_24,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_24,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_24,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_24,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_24,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_24,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_24,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_24,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_24,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_24,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_24,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_24,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_24,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_25,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_25,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_25,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_25,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_26,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_26,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_26,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_26,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_29,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_29,Activities,total_funds_disbursed,0.0,5
BK21_deepseek,BK21_deepseek_29,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_29,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_29,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_29,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_29,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_29,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_29,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_30,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_30,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_30,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_30,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_32,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_32,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_32,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_32,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_32,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_32,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_32,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_32,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_32,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_33,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_33,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_33,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_33,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_34,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_34,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_34,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_34,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_34,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_34,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_34,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_35,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_35,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_35,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_35,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_35,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_36,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_36,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_36,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_36,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_36,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_36,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_36,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_37,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_37,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_37,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_38,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_38,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_39,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_39,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_39,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_39,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_39,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_39,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_40,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_40,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_40,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_40,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_40,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_40,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_40,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_40,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_40,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_40,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_40,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_40,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_42,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_42,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_44,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_44,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_44,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_45,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_45,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_45,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_45,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_45,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_46,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_46,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_46,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_46,Activities,total_funds_disbursed,0.0,5
BK21_deepseek,BK21_deepseek_46,Outputs,graduate_students_supported,0.0,5
BK21_deepseek,BK21_deepseek_46,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_46,Outputs,postdoc_researchers_supported,0.0,5
BK21_deepseek,BK21_deepseek_46,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_46,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_46,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_46,Outcomes,international_research_collaboration_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_46,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_46,Outcomes,graduate_employment_rate_of_bk21_participants_in_2022,0.0,5
BK21_deepseek,BK21_deepseek_46,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_46,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_47,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_47,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_47,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_47,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_47,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_47,Outcomes,full_time_faculty_lecture_ratio,0.0,5
BK21_deepseek,BK21_deepseek_47,Outcomes,employment_rate,0.0,5
BK21_deepseek,BK21_deepseek_47,Outcomes,international_collaboration_rate,0.0,5
BK21_deepseek,BK21_deepseek_47,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_47,Impact,high_impact_publications_per_1000_researchers,0.0,5
BK21_deepseek,BK21_deepseek_48,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_48,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_50,Inputs,total_funding_allocated,0.0,5
BK21_deepseek,BK21_deepseek_50,Inputs,graduate_scholarship_slots,0.0,5
BK21_deepseek,BK21_deepseek_50,Inputs,postdoc_positions,0.0,5
BK21_deepseek,BK21_deepseek_50,Activities,total_funds_disbursed,0.0,5
BK21_deepseek,BK21_deepseek_50,Activities,consulting_sessions_held,0.0,5
BK21_deepseek,BK21_deepseek_50,Activities,compliance_checks_executed,0.0,5
BK21_deepseek,BK21_deepseek_50,Outputs,publications_produced,0.0,5
BK21_deepseek,BK21_deepseek_50,Outputs,international_conference_presentations,0.0,5
BK21_deepseek,BK21_deepseek_50,Impact,national_st_talent_competitiveness_rank,0.0,5
BK21_deepseek,BK21_deepseek_50,Impact,high_impact_publications_per_1000_researchers,0.0,5
100E_deepseek,100E_deepseek_01,Activities,researcher_matchmaking_events,0.0,5
100E_deepseek,100E_deepseek_01,Activities,platform_onboarding_assists,0.0,5
100E_deepseek,100E_deepseek_01,Activities,training_workshops_held,0.0,5
100E_deepseek,100E_deepseek_01,Activities,enterprise_outreach_sessions,0.0,5
100E_deepseek,100E_deepseek_01,Outputs,approved_100e_projects,0.0,5
100E_deepseek,100E_deepseek_01,Outputs,enterprises_with_solution,0.0,5
100E_deepseek,100E_deepseek_01,Outputs,ai_prototypes_developed,0.0,5
100E_deepseek,100E_deepseek_01,Outputs,trainees_completed_programme,0.0,5
100E_deepseek,100E_deepseek_01,Outcomes,number_of_100e_projects_approved_in_2023,0.0,5
100E_deepseek,100E_deepseek_01,Outcomes,deployed_100e_projects,0.0,5
100E_deepseek,100E_deepseek_04,Activities,researcher_matchmaking_events,0.0,5
100E_deepseek,100E_deepseek_04,Activities,platform_onboarding_assists,0.0,5
100E_deepseek,100E_deepseek_04,Activities,training_workshops_held,0.0,5
100E_deepseek,100E_deepseek_04,Activities,enterprise_outreach_sessions,0.0,5
100E_deepseek,100E_deepseek_04,Outputs,approved_100e_projects,0.0,5
100E_deepseek,100E_deepseek_04,Outputs,enterprises_with_solution,0.0,5
100E_deepseek,100E_deepseek_04,Outputs,ai_prototypes_developed,0.0,5
100E_deepseek,100E_deepseek_04,Outputs,trainees_completed_programme,0.0,5
100E_deepseek,100E_deepseek_04,Outcomes,number_of_100e_projects_approved_in_2023,0.0,5
100E_deepseek,100E_deepseek_04,Outcomes,deployed_100e_projects,0.0,5
100E_deepseek,100E_deepseek_05,Activities,researcher_matchmaking_events,0.0,5
100E_deepseek,100E_deepseek_05,Activities,platform_onboarding_assists,0.0,5
100E_deepseek,100E_deepseek_05,Activities,training_workshops_held,0.0,5
100E_deepseek,100E_deepseek_05,Activities,enterprise_outreach_sessions,0.0,5
100E_deepseek,100E_deepseek_05,Outputs,enterprises_with_solution,0.0,5
100E_deepseek,100E_deepseek_05,Outputs,ai_prototypes_developed,0.0,5
100E_deepseek,100E_deepseek_05,Outputs,trainees_completed_programme,0.0,5
100E_deepseek,100E_deepseek_06,Activities,researcher_matchmaking_events,0.0,5
100E_deepseek,100E_deepseek_06,Activities,platform_onboarding_assists,0.0,5
100E_deepseek,100E_deepseek_06,Activities,training_workshops_held,0.0,5
100E_deepseek,100E_deepseek_06,Activities,enterprise_outreach_sessions,0.0,5
100E_deepseek,100E_deepseek_07,Inputs,trainer_personnel_count,0.0,5
100E_deepseek,100E_deepseek_07,Inputs,available_gpu_hours,0.0,5
100E_deepseek,100E_deepseek_07,Activities,researcher_matchmaking_events,0.0,5
100E_deepseek,100E_deepseek_07,Activities,platform_onboarding_assists,0.0,5
100E_deepseek,100E_deepseek_07,Activities,training_workshops_held,0.0,5
100E_deepseek,100E_deepseek_07,Activities,enterprise_outreach_sessions,0.0,5
100E_deepseek,100E_deepseek_07,Outputs,approved_100e_projects,0.0,5
100E_deepseek,100E_deepseek_07,Outputs,enterprises_with_solution,0.0,5
100E_deepseek,100E_deepseek_07,Outputs,ai_prototypes_developed,0.0,5
100E_deepseek,100E_deepseek_07,Outputs,trainees_completed_programme,0.0,5
100E_deepseek,100E_deepseek_07,Outcomes,number_of_100e_projects_approved_in_2023,0.0,5
100E_deepseek,100E_deepseek_07,Outcomes,deployed_100e_projects,0.0,5
100E_deepseek,100E_deepseek_07,Outcomes,enterprise_ai_adoption_rate,0.0,5
100E_deepseek,100E_deepseek_07,Outcomes,ai_practitioner_pool,0.0,5
100E_deepseek,100E_deepseek_07,Outcomes,generative_ai_use_cases,0.0,5
100E_deepseek,100E_deepseek_07,Impact,ai_talent_retention_rate,0.0,5
100E_deepseek,100E_deepseek_07,Impact,public_ai_trust_score,0.0,5
100E_deepseek,100E_deepseek_07,Impact,ai_sector_gdp_share,0.0,5
100E_deepseek,100E_deepseek_08,Inputs,trainer_personnel_count,0.0,5
100E_deepseek,100E_deepseek_08,Inputs,available_gpu_hours,0.0,5
100E_deepseek,100E_deepseek_08,Activities,researcher_matchmaking_events,0.0,5
100E_deepseek,100E_deepseek_08,Activities,platform_onboarding_assists,0.0,5
100E_deepseek,100E_deepseek_08,Activities,training_workshops_held,0.0,5
100E_deepseek,100E_deepseek_08,Activities,enterprise_outreach_sessions,0.0,5
100E_deepseek,100E_deepseek_08,Outputs,approved_100e_projects,0.0,5
100E_deepseek,100E_deepseek_08,Outputs,enterprises_with_solution,0.0,5
100E_deepseek,100E_deepseek_08,Outputs,ai_prototypes_developed,0.0,5
100E_deepseek,100E_deepseek_08,Outputs,trainees_completed_programme,0.0,5
100E_deepseek,100E_deepseek_08,Outcomes,number_of_100e_projects_approved_in_2023,0.0,5
100E_deepseek,100E_deepseek_08,Outcomes,deployed_100e_projects,0.0,5
100E_deepseek,100E_deepseek_08,Outcomes,enterprise_ai_adoption_rate,0.0,5
100E_deepseek,100E_deepseek_08,Outcomes,ai_practitioner_pool,0.0,5
100E_deepseek,100E_deepseek_08,Outcomes,generative_ai_use_cases,0.0,5
